Indicator,Unit,Subgroup,Area,Area ID,Time Period,Source,Data Value,Footnotes
"#produits industriels d'origine agricole ","#Tonnes","#Banane d'exportation","CAMEROON","27","2011","CMR_MINADER_","296110","#"
"#produits industriels d'origine agricole ","#Tonnes","#Cacao","CAMEROON","27","2011","CMR_MINADER_","246120","#"
"#produits industriels d'origine agricole ","#Tonnes","#Café arabica","CAMEROON","27","2011","CMR_MINADER_","8563","#"
"#produits industriels d'origine agricole ","#Tonnes","#Café robusta","CAMEROON","27","2011","CMR_MINADER_","38256","#"
"#produits industriels d'origine agricole ","#Tonnes","#Caoutchouk","CAMEROON","27","2011","CMR_MINADER_","50983","#"
"#produits industriels d'origine agricole ","#Tonnes","#Coton fibre","CAMEROON","27","2011","CMR_MINADER_","61392","#"
"#produits industriels d'origine agricole ","#Tonnes","#Coton graine","CAMEROON","27","2011","CMR_MINADER_","185000","#"
"#produits industriels d'origine agricole ","#Tonnes","#Banane d'exportation","CAMEROON","27","2012","CMR_MINADER_","285789","#"
"#produits industriels d'origine agricole ","#Tonnes","#Cacao","CAMEROON","27","2012","CMR_MINADER_","250000","#"
"#produits industriels d'origine agricole ","#Tonnes","#Café arabica","CAMEROON","27","2012","CMR_MINADER_","10000","#"
"#produits industriels d'origine agricole ","#Tonnes","#Café robusta","CAMEROON","27","2012","CMR_MINADER_","42000","#"
"#produits industriels d'origine agricole ","#Tonnes","#Caoutchouk","CAMEROON","27","2012","CMR_MINADER_","46318","#"
"#produits industriels d'origine agricole ","#Tonnes","#Coton fibre","CAMEROON","27","2012","CMR_MINADER_","82124","#"
"#produits industriels d'origine agricole ","#Tonnes","#Coton graine","CAMEROON","27","2012","CMR_MINADER_","227000","#"
"#produits industriels d'origine agricole ","#Tonnes","#Banane d'exportation","CAMEROON","27","2013","CMR_MINADER_","280000","#"
"#produits industriels d'origine agricole ","#Tonnes","#Cacao","CAMEROON","27","2013","CMR_MINADER_","275000","#"
"#produits industriels d'origine agricole ","#Tonnes","#Café arabica","CAMEROON","27","2013","CMR_MINADER_","7000","#"
"#produits industriels d'origine agricole ","#Tonnes","#Café robusta","CAMEROON","27","2013","CMR_MINADER_","31127","#"
"#produits industriels d'origine agricole ","#Tonnes","#Caoutchouk","CAMEROON","27","2013","CMR_MINADER_","49013","#"
"#produits industriels d'origine agricole ","#Tonnes","#Coton fibre","CAMEROON","27","2013","CMR_MINADER_","88854","#"
"#produits industriels d'origine agricole ","#Tonnes","#Coton graine","CAMEROON","27","2013","CMR_MINADER_","237665","#"
"#produits industriels d'origine agricole ","#Tonnes","#Banane d'exportation","CAMEROON","27","2014","CMR_MINADER_","343616","#"
"#produits industriels d'origine agricole ","#Tonnes","#Cacao","CAMEROON","27","2014","CMR_MINADER_","281196","#"
"#produits industriels d'origine agricole ","#Tonnes","#Café arabica","CAMEROON","27","2014","CMR_MINADER_","8020","#"
"#produits industriels d'origine agricole ","#Tonnes","#Café robusta","CAMEROON","27","2014","CMR_MINADER_","37115","#"
"#produits industriels d'origine agricole ","#Tonnes","#Caoutchouk","CAMEROON","27","2014","CMR_MINADER_","51559","#"
"#produits industriels d'origine agricole ","#Tonnes","#Coton fibre","CAMEROON","27","2014","CMR_MINADER_","98375","#"
"#produits industriels d'origine agricole ","#Tonnes","#Coton graine","CAMEROON","27","2014","CMR_MINADER_","274286","#"
"#produits industriels d'origine agricole ","#Tonnes","#Banane d'exportation","CAMEROON","27","2015","CMR_MINADER_","363029","#"
"#produits industriels d'origine agricole ","#Tonnes","#Cacao","CAMEROON","27","2015","CMR_MINADER_","308753","#"
"#produits industriels d'origine agricole ","#Tonnes","#Café arabica","CAMEROON","27","2015","CMR_MINADER_","6504","#"
"#produits industriels d'origine agricole ","#Tonnes","#Café robusta","CAMEROON","27","2015","CMR_MINADER_","27094","#"
"#produits industriels d'origine agricole ","#Tonnes","#Caoutchouk","CAMEROON","27","2015","CMR_MINADER_","46920","#"
"#produits industriels d'origine agricole ","#Tonnes","#Coton fibre","CAMEROON","27","2015","CMR_MINADER_","107585","#"
"#produits industriels d'origine agricole ","#Tonnes","#Coton graine","CAMEROON","27","2015","CMR_MINADER_","289994","#"
"#Evolution du Cheptel","#Nombre","#Bovins","CAMEROON","27","2010","CMR_MINEPIA_","4843104","#"
"#Evolution du Cheptel","#Nombre","#Caprins","CAMEROON","27","2010","CMR_MINEPIA_","5405046","#"
"#Evolution du Cheptel","#Nombre","#Ovins","CAMEROON","27","2010","CMR_MINEPIA_","3739325","#"
"#Evolution du Cheptel","#Nombre","#Porcins","CAMEROON","27","2010","CMR_MINEPIA_","5405046","#"
"#Evolution du Cheptel","#Nombre","#Volailles y compris la production de poulets de chairs","CAMEROON","27","2010","CMR_MINEPIA_","70176806","#"
"#Evolution du Cheptel","#Nombre","#Bovins","CAMEROON","27","2011","CMR_MINEPIA_","5084754","#"
"#Evolution du Cheptel","#Nombre","#Caprins","CAMEROON","27","2011","CMR_MINEPIA_","6053651","#"
"#Evolution du Cheptel","#Nombre","#Ovins","CAMEROON","27","2011","CMR_MINEPIA_","2879280","#"
"#Evolution du Cheptel","#Nombre","#Porcins","CAMEROON","27","2011","CMR_MINEPIA_","6053651","#"
"#Evolution du Cheptel","#Nombre","#Volailles y compris la production de poulets de chairs","CAMEROON","27","2011","CMR_MINEPIA_","65286625","#"
"#Evolution du Cheptel","#Nombre","#Bovins","CAMEROON","27","2012","CMR_MINEPIA_","5527128","#"
"#Evolution du Cheptel","#Nombre","#Caprins","CAMEROON","27","2012","CMR_MINEPIA_","5950739","#"
"#Evolution du Cheptel","#Nombre","#Ovins","CAMEROON","27","2012","CMR_MINEPIA_","2974297","#"
"#Evolution du Cheptel","#Nombre","#Porcins","CAMEROON","27","2012","CMR_MINEPIA_","5950739","#"
"#Evolution du Cheptel","#Nombre","#Volailles y compris la production de poulets de chairs","CAMEROON","27","2012","CMR_MINEPIA_","66592358","#"
"#Evolution du Cheptel","#Nombre","#Bovins","CAMEROON","27","2013","CMR_MINEPIA_","5805297","#"
"#Evolution du Cheptel","#Nombre","#Caprins","CAMEROON","27","2013","CMR_MINEPIA_","6298059","#"
"#Evolution du Cheptel","#Nombre","#Ovins","CAMEROON","27","2013","CMR_MINEPIA_","2952624","#"
"#Evolution du Cheptel","#Nombre","#Porcins","CAMEROON","27","2013","CMR_MINEPIA_","6298059","#"
"#Evolution du Cheptel","#Nombre","#Volailles y compris la production de poulets de chairs","CAMEROON","27","2013","CMR_MINEPIA_","72758691","#"
"#Evolution du Cheptel","#Nombre","#Bovins","CAMEROON","27","2014","CMR_MINEPIA_","6310358","#"
"#Evolution du Cheptel","#Nombre","#Caprins","CAMEROON","27","2014","CMR_MINEPIA_","6190992","#"
"#Evolution du Cheptel","#Nombre","#Ovins","CAMEROON","27","2014","CMR_MINEPIA_","3050061","#"
"#Evolution du Cheptel","#Nombre","#Porcins","CAMEROON","27","2014","CMR_MINEPIA_","6190992","#"
"#Evolution du Cheptel","#Nombre","#Volailles y compris la production de poulets de chairs","CAMEROON","27","2014","CMR_MINEPIA_","75063425","#"
"#Evolution du Cheptel","#Nombre","#Bovins","CAMEROON","27","2015","CMR_MINEPIA_","6859359","#"
"#Evolution du Cheptel","#Nombre","#Caprins","CAMEROON","27","2015","CMR_MINEPIA_","6290048","#"
"#Evolution du Cheptel","#Nombre","#Ovins","CAMEROON","27","2015","CMR_MINEPIA_","3172063","#"
"#Evolution du Cheptel","#Nombre","#Porcins","CAMEROON","27","2015","CMR_MINEPIA_","6290048","#"
"#Evolution du Cheptel","#Nombre","#Volailles y compris la production de poulets de chairs","CAMEROON","27","2015","CMR_MINEPIA_","80317865","#"
"#production halieutique ","#Tonnes","#Artisanale Maritime","CAMEROON","27","2010","CMR_MINEPIA_","32939.2","#"
"#production halieutique ","#Tonnes","#Continentale","CAMEROON","27","2010","CMR_MINEPIA_","160821","#"
"#production halieutique ","#Tonnes","#Industrielle","CAMEROON","27","2010","CMR_MINEPIA_","4001","#"
"#production halieutique ","#Tonnes","#Artisanale Maritime","CAMEROON","27","2011","CMR_MINEPIA_","32861.6","#"
"#production halieutique ","#Tonnes","#Continentale","CAMEROON","27","2011","CMR_MINEPIA_","157077.1","#"
"#production halieutique ","#Tonnes","#Industrielle","CAMEROON","27","2011","CMR_MINEPIA_","15021","#"
"#production halieutique ","#Tonnes","#Artisanale Maritime","CAMEROON","27","2012","CMR_MINEPIA_","34131","#"
"#production halieutique ","#Tonnes","#Continentale","CAMEROON","27","2012","CMR_MINEPIA_","163144.6","#"
"#production halieutique ","#Tonnes","#Industrielle","CAMEROON","27","2012","CMR_MINEPIA_","13013","#"
"#production halieutique ","#Tonnes","#Artisanale Maritime","CAMEROON","27","2013","CMR_MINEPIA_","35484.3","#"
"#production halieutique ","#Tonnes","#Continentale","CAMEROON","27","2013","CMR_MINEPIA_","169613.1","#"
"#production halieutique ","#Tonnes","#Industrielle","CAMEROON","27","2013","CMR_MINEPIA_","11079.3","#"
"#production halieutique ","#Tonnes","#Artisanale Maritime","CAMEROON","27","2014","CMR_MINEPIA_","218598.5","#"
"#production halieutique ","#Tonnes","#Continentale","CAMEROON","27","2014","CMR_MINEPIA_","22113.7","#"
"#production halieutique ","#Tonnes","#Industrielle","CAMEROON","27","2014","CMR_MINEPIA_","9336.1","#"
"#Production de viande","#Tonnes","#Bovins","CAMEROON","27","2012","CMR_MINEPIA_","87495","#"
"#Production de viande","#Tonnes","#Caprins","CAMEROON","27","2012","CMR_MINEPIA_","10593","#"
"#Production de viande","#Tonnes","#Ovins","CAMEROON","27","2012","CMR_MINEPIA_","32846","#"
"#Production de viande","#Tonnes","#Porcins","CAMEROON","27","2012","CMR_MINEPIA_","41043","#"
"#Production de viande","#Tonnes","#Volailles","CAMEROON","27","2012","CMR_MINEPIA_","107292","#"
"#Production de viande","#Tonnes","#Bovins","ADAMAWA","28","2012","CMR_MINEPIA_","9518","#"
"#Production de viande","#Tonnes","#Caprins","ADAMAWA","28","2012","CMR_MINEPIA_","262","#"
"#Production de viande","#Tonnes","#Ovins","ADAMAWA","28","2012","CMR_MINEPIA_","324","#"
"#Production de viande","#Tonnes","#Porcins","ADAMAWA","28","2012","CMR_MINEPIA_","1386","#"
"#Production de viande","#Tonnes","#Volailles","ADAMAWA","28","2012","CMR_MINEPIA_","1710","#"
"#Production de viande","#Tonnes","#Bovins","CENTRE","41","2012","CMR_MINEPIA_","17626","#"
"#Production de viande","#Tonnes","#Caprins","CENTRE","41","2012","CMR_MINEPIA_","392","#"
"#Production de viande","#Tonnes","#Ovins","CENTRE","41","2012","CMR_MINEPIA_","680","#"
"#Production de viande","#Tonnes","#Porcins","CENTRE","41","2012","CMR_MINEPIA_","10479","#"
"#Production de viande","#Tonnes","#Volailles","CENTRE","41","2012","CMR_MINEPIA_","22042","#"
"#Production de viande","#Tonnes","#Bovins","EAST","29","2012","CMR_MINEPIA_","5091","#"
"#Production de viande","#Tonnes","#Caprins","EAST","29","2012","CMR_MINEPIA_","28","#"
"#Production de viande","#Tonnes","#Ovins","EAST","29","2012","CMR_MINEPIA_","84","#"
"#Production de viande","#Tonnes","#Porcins","EAST","29","2012","CMR_MINEPIA_","537","#"
"#Production de viande","#Tonnes","#Volailles","EAST","29","2012","CMR_MINEPIA_","330","#"
"#Production de viande","#Tonnes","#Bovins","FAR NORTH","30","2012","CMR_MINEPIA_","9556","#"
"#Production de viande","#Tonnes","#Caprins","FAR NORTH","30","2012","CMR_MINEPIA_","7229","#"
"#Production de viande","#Tonnes","#Ovins","FAR NORTH","30","2012","CMR_MINEPIA_","24290","#"
"#Production de viande","#Tonnes","#Porcins","FAR NORTH","30","2012","CMR_MINEPIA_","6001","#"
"#Production de viande","#Tonnes","#Volailles","FAR NORTH","30","2012","CMR_MINEPIA_","11739","#"
"#Production de viande","#Tonnes","#Bovins","LITTORAL","40","2012","CMR_MINEPIA_","16586","#"
"#Production de viande","#Tonnes","#Caprins","LITTORAL","40","2012","CMR_MINEPIA_","349","#"
"#Production de viande","#Tonnes","#Ovins","LITTORAL","40","2012","CMR_MINEPIA_","645","#"
"#Production de viande","#Tonnes","#Porcins","LITTORAL","40","2012","CMR_MINEPIA_","6248","#"
"#Production de viande","#Tonnes","#Volailles","LITTORAL","40","2012","CMR_MINEPIA_","18072","#"
"#Production de viande","#Tonnes","#Bovins","NORTH","31","2012","CMR_MINEPIA_","9144","#"
"#Production de viande","#Tonnes","#Caprins","NORTH","31","2012","CMR_MINEPIA_","602","#"
"#Production de viande","#Tonnes","#Ovins","NORTH","31","2012","CMR_MINEPIA_","3328","#"
"#Production de viande","#Tonnes","#Porcins","NORTH","31","2012","CMR_MINEPIA_","1169","#"
"#Production de viande","#Tonnes","#Volailles","NORTH","31","2012","CMR_MINEPIA_","1851","#"
"#Production de viande","#Tonnes","#Bovins","NORTHWEST","32","2012","CMR_MINEPIA_","8245","#"
"#Production de viande","#Tonnes","#Caprins","NORTHWEST","32","2012","CMR_MINEPIA_","1427","#"
"#Production de viande","#Tonnes","#Ovins","NORTHWEST","32","2012","CMR_MINEPIA_","2783","#"
"#Production de viande","#Tonnes","#Porcins","NORTHWEST","32","2012","CMR_MINEPIA_","9846","#"
"#Production de viande","#Tonnes","#Volailles","NORTHWEST","32","2012","CMR_MINEPIA_","11486","#"
"#Production de viande","#Tonnes","#Bovins","WEST","33","2012","CMR_MINEPIA_","6380","#"
"#Production de viande","#Tonnes","#Caprins","WEST","33","2012","CMR_MINEPIA_","80","#"
"#Production de viande","#Tonnes","#Ovins","WEST","33","2012","CMR_MINEPIA_","308","#"
"#Production de viande","#Tonnes","#Porcins","WEST","33","2012","CMR_MINEPIA_","4272","#"
"#Production de viande","#Tonnes","#Volailles","WEST","33","2012","CMR_MINEPIA_","9666","#"
"#Production de viande","#Tonnes","#Bovins","SOUTH","34","2012","CMR_MINEPIA_","1335","#"
"#Production de viande","#Tonnes","#Caprins","SOUTH","34","2012","CMR_MINEPIA_","36","#"
"#Production de viande","#Tonnes","#Ovins","SOUTH","34","2012","CMR_MINEPIA_","32","#"
"#Production de viande","#Tonnes","#Porcins","SOUTH","34","2012","CMR_MINEPIA_","434","#"
"#Production de viande","#Tonnes","#Volailles","SOUTH","34","2012","CMR_MINEPIA_","13464","#"
"#Production de viande","#Tonnes","#Bovins","CAMEROON","27","2013","CMR_MINEPIA_","92163","#"
"#Production de viande","#Tonnes","#Caprins","CAMEROON","27","2013","CMR_MINEPIA_","4715","#"
"#Production de viande","#Tonnes","#Ovins","CAMEROON","27","2013","CMR_MINEPIA_","14706","#"
"#Production de viande","#Tonnes","#Porcins","CAMEROON","27","2013","CMR_MINEPIA_","35180","#"
"#Production de viande","#Tonnes","#Volailles","CAMEROON","27","2013","CMR_MINEPIA_","119053","#"
"#Production de viande","#Tonnes","#Bovins","ADAMAWA","28","2013","CMR_MINEPIA_","9281","#"
"#Production de viande","#Tonnes","#Caprins","ADAMAWA","28","2013","CMR_MINEPIA_","637","#"
"#Production de viande","#Tonnes","#Ovins","ADAMAWA","28","2013","CMR_MINEPIA_","628","#"
"#Production de viande","#Tonnes","#Porcins","ADAMAWA","28","2013","CMR_MINEPIA_","181","#"
"#Production de viande","#Tonnes","#Volailles","ADAMAWA","28","2013","CMR_MINEPIA_","561","#"
"#Production de viande","#Tonnes","#Bovins","CENTRE","41","2013","CMR_MINEPIA_","18985","#"
"#Production de viande","#Tonnes","#Caprins","CENTRE","41","2013","CMR_MINEPIA_","603","#"
"#Production de viande","#Tonnes","#Ovins","CENTRE","41","2013","CMR_MINEPIA_","645","#"
"#Production de viande","#Tonnes","#Porcins","CENTRE","41","2013","CMR_MINEPIA_","12694","#"
"#Production de viande","#Tonnes","#Volailles","CENTRE","41","2013","CMR_MINEPIA_","24089","#"
"#Production de viande","#Tonnes","#Bovins","EAST","29","2013","CMR_MINEPIA_","4211","#"
"#Production de viande","#Tonnes","#Caprins","EAST","29","2013","CMR_MINEPIA_","118","#"
"#Production de viande","#Tonnes","#Ovins","EAST","29","2013","CMR_MINEPIA_","249","#"
"#Production de viande","#Tonnes","#Porcins","EAST","29","2013","CMR_MINEPIA_","447","#"
"#Production de viande","#Tonnes","#Volailles","EAST","29","2013","CMR_MINEPIA_","1286","#"
"#Production de viande","#Tonnes","#Bovins","FAR NORTH","30","2013","CMR_MINEPIA_","9958","#"
"#Production de viande","#Tonnes","#Caprins","FAR NORTH","30","2013","CMR_MINEPIA_","1823","#"
"#Production de viande","#Tonnes","#Ovins","FAR NORTH","30","2013","CMR_MINEPIA_","7883","#"
"#Production de viande","#Tonnes","#Porcins","FAR NORTH","30","2013","CMR_MINEPIA_","1419","#"
"#Production de viande","#Tonnes","#Volailles","FAR NORTH","30","2013","CMR_MINEPIA_","4772","#"
"#Production de viande","#Tonnes","#Bovins","LITTORAL","40","2013","CMR_MINEPIA_","17408","#"
"#Production de viande","#Tonnes","#Caprins","LITTORAL","40","2013","CMR_MINEPIA_","528","#"
"#Production de viande","#Tonnes","#Ovins","LITTORAL","40","2013","CMR_MINEPIA_","827","#"
"#Production de viande","#Tonnes","#Porcins","LITTORAL","40","2013","CMR_MINEPIA_","8001","#"
"#Production de viande","#Tonnes","#Volailles","LITTORAL","40","2013","CMR_MINEPIA_","30580","#"
"#Production de viande","#Tonnes","#Bovins","NORTH","31","2013","CMR_MINEPIA_","8544","#"
"#Production de viande","#Tonnes","#Caprins","NORTH","31","2013","CMR_MINEPIA_","618","#"
"#Production de viande","#Tonnes","#Ovins","NORTH","31","2013","CMR_MINEPIA_","2698","#"
"#Production de viande","#Tonnes","#Porcins","NORTH","31","2013","CMR_MINEPIA_","1117","#"
"#Production de viande","#Tonnes","#Volailles","NORTH","31","2013","CMR_MINEPIA_","1770","#"
"#Production de viande","#Tonnes","#Bovins","NORTHWEST","32","2013","CMR_MINEPIA_","10927","#"
"#Production de viande","#Tonnes","#Caprins","NORTHWEST","32","2013","CMR_MINEPIA_","217","#"
"#Production de viande","#Tonnes","#Ovins","NORTHWEST","32","2013","CMR_MINEPIA_","1070","#"
